record_id,date,province,city,district,prov_code,city_code,district_code,lat,lon,channel,brand,sku,visits,sales_rmb,revenue_rmb
R01636,2025/12/2,山东省,济南市,历下区,15,1501,150101,36.660366,117.13622,线下-便利店,沃尔玛,生鲜,2,1592.76,1243.21
R01637,2025/10/8,北京市,北京市,丰台区,12,1201,120105,39.895406,116.41084,线上-电商,盒马鲜生,生鲜,2,1177.95,562.72
R01638,2025/11/2,浙江省,杭州市,萧山区,19,1901,190105,30.28073,120.120886,线上-电商,盒马鲜生,零食,4,968.2,390.86
R01639,2025/9/7,陕西省,西安市,未央区,24,2401,240104,34.348701,108.875584,线下-便利店,大润发,生鲜,3,1157.24,1090.35
R01640,2025/9/13,广东省,广州市,白云区,16,1601,160104,23.160893,113.263229,线下-专卖店,盒马鲜生,生鲜,6,971.48,650.24
R01641,2025/10/30,广东省,广州市,越秀区,16,1601,160102,23.065802,113.333472,线上-即时零售,家乐福,日用品,6,1035.37,1096.96
R01642,2025/10/31,浙江省,杭州市,拱墅区,19,1901,190102,30.239297,120.108648,线上-电商,盒马鲜生,饮料,3,1282.63,290.49
R01643,2025/11/15,广东省,广州市,天河区,16,1601,160101,23.162705,113.277096,线下-便利店,盒马鲜生,家居,3,1157.12,0.0
R01644,2025/9/17,上海市,上海市,黄浦区,11,1101,110105,31.236146,121.449376,线上-电商,大润发,零食,3,450.85,462.98
R01645,2025/10/11,湖北省,武汉市,洪山区,20,2001,200104,30.588178,114.285994,线下-大卖场,大润发,零食,5,2192.04,1231.85
R01646,2025/9/13,天津市,天津市,和平区,14,1401,140101,39.114112,117.20449,线下-便利店,大润发,家居,4,8.57,1216.46
R01647,2025/10/15,山东省,济南市,历城区,15,1501,150105,36.631917,117.133516,线上-电商,盒马鲜生,家居,2,661.74,1405.24
R01648,2025/11/13,重庆市,重庆市,南岸区,23,2301,230103,29.553582,106.608358,线下-便利店,家乐福,家居,2,1188.78,1023.17
R01649,2025/9/19,四川省,成都市,青羊区,13,1301,130102,30.702692,104.049732,线下-便利店,沃尔玛,零食,7,0.0,970.46
R01650,2025/12/9,辽宁省,沈阳市,皇姑区,22,2201,220103,41.804874,123.418238,线下-大卖场,盒马鲜生,饮料,2,1115.67,1032.56
R01651,2025/10/30,上海市,上海市,黄浦区,11,1101,110105,31.282101,121.34998,线下-大卖场,沃尔玛,日用品,2,617.97,592.62
R01652,2025/10/13,湖北省,武汉市,洪山区,20,2001,200104,30.578042,114.345088,线下-便利店,家乐福,饮料,5,1583.62,1116.51
R01653,2025/11/11,山东省,济南市,天桥区,15,1501,150104,36.633696,117.108983,线下-专卖店,沃尔玛,日用品,6,698.99,554.75
R01654,2025/11/1,浙江省,杭州市,上城区,19,1901,190103,30.334389,120.108601,线上-电商,家乐福,日用品,5,0.0,231.87
R01655,2025/10/18,天津市,天津市,和平区,14,1401,140101,39.106283,117.226509,线上-电商,大润发,日用品,5,811.51,1194.38
R01656,2025/12/15,陕西省,西安市,碑林区,24,2401,240102,34.575357,109.051215,线下-大卖场,大润发,日用品,2,1487.79,1522.08
R01657,2025/10/18,河南省,郑州市,二七区,18,1801,180103,34.730038,113.540991,线上-即时零售,大润发,零食,5,1209.01,546.03
R01658,2025/9/10,江苏省,南京市,玄武区,17,1701,170103,32.045867,118.839489,线上-电商,家乐福,日用品,2,552.05,460.34
R01659,2025/10/6,福建省,厦门市,湖里区,21,2101,210102,24.437515,118.097072,线下-大卖场,家乐福,日用品,8,814.69,1262.96
R01660,2025/11/13,四川省,成都市,锦江区,13,1301,130101,30.55029,104.006712,线下-专卖店,家乐福,零食,4,567.29,504.35
R01661,2025/10/19,上海市,上海市,徐汇区,11,1101,110103,31.165812,121.45353,线下-大卖场,沃尔玛,饮料,1,466.77,1182.48
R01662,2025/10/18,湖北省,武汉市,洪山区,20,2001,200104,30.686248,114.361593,线上-电商,盒马鲜生,日用品,8,613.88,19.86
R01663,2025/9/3,山东省,济南市,市中区,15,1501,150102,36.623848,117.211636,线下-便利店,盒马鲜生,饮料,3,114.94,360.47
R01664,2025/11/10,重庆市,重庆市,九龙坡区,23,2301,230105,29.600352,106.507378,线下-便利店,沃尔玛,零食,3,957.19,601.33
R01665,2025/12/2,陕西省,西安市,碑林区,24,2401,240102,34.346507,108.953348,线下-便利店,家乐福,饮料,4,1948.03,1102.54
R01666,2025/12/7,北京市,北京市,西城区,12,1201,120103,39.789762,116.190791,线上-即时零售,家乐福,生鲜,2,734.3,1721.99
R01667,2025/9/18,江苏省,南京市,玄武区,17,1701,170103,32.094403,118.705272,线下-便利店,大润发,生鲜,7,43.11,858.07
R01668,2025/10/30,天津市,天津市,河东区,14,1401,140104,39.105534,117.281259,线下-便利店,大润发,零食,2,667.91,1511.22
R01669,2025/10/9,上海市,上海市,闵行区,11,1101,110102,31.288128,121.248884,线上-电商,沃尔玛,日用品,5,1576.48,1172.81
R01670,2025/10/1,北京市,北京市,朝阳区,12,1201,120101,39.934813,116.4311,线下-专卖店,盒马鲜生,家居,5,721.63,903.42
R01671,2025/9/10,广东省,广州市,海珠区,16,1601,160103,23.20088,113.295773,线下-大卖场,家乐福,家居,3,671.52,1375.78
R01672,2025/10/21,河南省,郑州市,管城回族区,18,1801,180104,34.721955,113.650884,线上-电商,大润发,零食,8,521.11,964.27
R01673,2025/11/17,重庆市,重庆市,南岸区,23,2301,230103,29.424068,106.406532,线下-便利店,大润发,日用品,4,1390.02,808.54
R01674,2025/12/2,辽宁省,沈阳市,和平区,22,2201,220101,41.807893,123.356843,线下-大卖场,沃尔玛,饮料,2,1711.12,916.85
R01675,2025/12/10,陕西省,西安市,碑林区,24,2401,240102,34.433285,109.014172,线下-大卖场,家乐福,日用品,3,382.62,625.88
R01676,2025/9/8,天津市,天津市,河东区,14,1401,140104,39.127297,117.197355,线上-即时零售,盒马鲜生,日用品,1,412.48,0.0
R01677,2025/9/4,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.545896,114.242022,线上-即时零售,沃尔玛,零食,8,438.19,637.32
R01678,2025/10/31,广东省,广州市,越秀区,16,1601,160102,22.93637,113.258359,线上-电商,盒马鲜生,零食,4,1144.81,888.35
R01679,2025/9/29,辽宁省,沈阳市,铁西区,22,2201,220105,41.840222,123.351972,线上-电商,沃尔玛,零食,5,822.23,799.3
R01680,2025/12/14,山东省,济南市,天桥区,15,1501,150104,36.638988,117.063873,线下-大卖场,家乐福,日用品,4,835.15,745.79
R01681,2025/11/9,广东省,深圳市,罗湖区,16,1602,160203,22.518643,114.037948,线下-大卖场,沃尔玛,家居,2,762.47,167.74
R01682,2025/11/5,江苏省,南京市,鼓楼区,17,1701,170101,32.008859,118.828277,线下-便利店,家乐福,家居,6,667.46,0.0
R01683,2025/10/14,陕西省,西安市,雁塔区,24,2401,240101,34.319897,108.811278,线下-大卖场,家乐福,日用品,2,276.26,1434.51
R01684,2025/9/22,广东省,深圳市,罗湖区,16,1602,160203,22.563469,114.054773,线上-即时零售,大润发,零食,7,1.36,747.33
R01685,2025/11/25,福建省,厦门市,海沧区,21,2101,210104,24.490272,118.154288,线下-大卖场,大润发,日用品,5,1153.57,148.7
R01686,2025/11/6,江苏省,南京市,玄武区,17,1701,170103,32.113164,118.799406,线下-专卖店,沃尔玛,零食,3,809.95,908.92
R01687,2025/11/22,江苏省,南京市,建邺区,17,1701,170102,32.083499,118.783442,线下-便利店,大润发,家居,5,617.08,2541.89
R01688,2025/10/28,重庆市,重庆市,江北区,23,2301,230102,29.563725,106.611547,线下-专卖店,盒马鲜生,零食,3,215.9,1553.17
R01689,2025/9/3,河南省,郑州市,金水区,18,1801,180101,34.836597,113.740081,线下-大卖场,盒马鲜生,零食,2,1047.98,1318.81
R01690,2025/12/12,山东省,济南市,历下区,15,1501,150101,36.642222,117.032854,线上-即时零售,沃尔玛,家居,6,151.49,0.0
R01691,2025/11/22,福建省,厦门市,湖里区,21,2101,210102,24.577774,117.981209,线下-便利店,盒马鲜生,零食,4,0.0,705.43
R01692,2025/9/25,陕西省,西安市,未央区,24,2401,240104,34.359204,108.916995,线上-即时零售,家乐福,生鲜,2,688.34,1667.39
R01693,2025/10/1,广东省,深圳市,龙岗区,16,1602,160205,22.559301,114.063089,线上-即时零售,沃尔玛,家居,3,1678.28,1325.48
R01694,2025/10/8,上海市,上海市,浦东新区,11,1101,110101,31.157322,121.444509,线上-电商,家乐福,饮料,4,175.95,1646.44
R01695,2025/9/18,福建省,厦门市,思明区,21,2101,210101,24.399082,118.036877,线下-大卖场,沃尔玛,日用品,3,1394.48,1028.54
R01696,2025/11/18,广东省,广州市,天河区,16,1601,160101,23.118997,113.295472,线下-专卖店,盒马鲜生,零食,6,1273.37,1237.64
R01697,2025/9/10,辽宁省,沈阳市,大东区,22,2201,220104,41.888085,123.409123,线上-即时零售,家乐福,日用品,8,1074.93,915.57
R01698,2025/11/26,四川省,成都市,青羊区,13,1301,130102,30.542663,104.061024,线上-即时零售,家乐福,饮料,4,786.62,1003.72
R01699,2025/12/13,浙江省,杭州市,滨江区,19,1901,190104,30.354203,120.031981,线上-即时零售,盒马鲜生,家居,5,321.11,1061.14
R01700,2025/9/14,江苏省,南京市,雨花台区,17,1701,170105,31.955984,118.839603,线下-便利店,大润发,日用品,3,574.21,1152.67
R01701,2025/10/4,浙江省,杭州市,西湖区,19,1901,190101,30.277515,120.117014,线上-电商,沃尔玛,生鲜,1,484.24,728.32
R01702,2025/12/5,北京市,北京市,海淀区,12,1201,120102,39.899203,116.414226,线下-便利店,家乐福,零食,2,1102.19,1438.59
R01703,2025/10/28,上海市,上海市,闵行区,11,1101,110102,31.093898,121.554293,线上-即时零售,家乐福,日用品,4,1161.91,1716.85
R01704,2025/10/28,四川省,成都市,高新区,13,1301,130105,30.517426,104.159654,线下-大卖场,大润发,饮料,2,641.1,1190.52
R01705,2025/9/3,天津市,天津市,河东区,14,1401,140104,39.122715,117.299363,线下-大卖场,家乐福,饮料,2,1497.78,1342.77
R01706,2025/12/6,陕西省,西安市,未央区,24,2401,240104,34.38729,108.976109,线上-电商,家乐福,日用品,3,1028.06,532.5
R01707,2025/9/7,北京市,北京市,丰台区,12,1201,120105,39.937721,116.448922,线上-即时零售,大润发,生鲜,3,1172.8,1510.12
R01708,2025/12/14,陕西省,西安市,雁塔区,24,2401,240101,34.366647,108.826211,线下-大卖场,沃尔玛,日用品,7,1481.95,1077.78
R01709,2025/10/8,四川省,成都市,青羊区,13,1301,130102,30.546852,104.075019,线下-便利店,家乐福,家居,3,1205.67,256.09
R01710,2025/9/26,湖北省,武汉市,汉阳区,20,2001,200103,30.663094,114.225016,线上-电商,家乐福,饮料,4,1775.31,1464.24
R01711,2025/10/21,湖北省,武汉市,武昌区,20,2001,200101,30.513324,114.270445,线上-即时零售,盒马鲜生,零食,7,853.6,476.73
R01712,2025/12/4,广东省,深圳市,罗湖区,16,1602,160203,22.464041,114.034774,线上-电商,沃尔玛,家居,6,525.71,1533.73
R01713,2025/12/5,江苏省,南京市,玄武区,17,1701,170103,32.03823,118.85205,线下-大卖场,大润发,零食,3,62.23,1144.04
R01714,2025/11/24,重庆市,重庆市,江北区,23,2301,230102,29.576985,106.668332,线下-便利店,沃尔玛,零食,3,302.16,2033.88
R01715,2025/9/12,北京市,北京市,丰台区,12,1201,120105,39.943281,116.451858,线下-大卖场,大润发,零食,7,502.67,146.94
R01716,2025/9/20,江苏省,南京市,玄武区,17,1701,170103,32.084617,118.854758,线下-大卖场,大润发,家居,4,1017.55,1366.45
R01717,2025/10/28,河南省,郑州市,二七区,18,1801,180103,34.739061,113.638059,线上-电商,沃尔玛,零食,2,49.14,1970.34
R01718,2025/11/24,辽宁省,沈阳市,和平区,22,2201,220101,41.82981,123.326071,线上-即时零售,沃尔玛,饮料,2,1095.38,501.74
R01719,2025/11/7,山东省,济南市,历城区,15,1501,150105,36.635808,117.138581,线下-大卖场,大润发,生鲜,5,245.18,801.17
R01720,2025/10/18,辽宁省,沈阳市,铁西区,22,2201,220105,41.838819,123.4455,线上-电商,家乐福,日用品,2,824.75,1106.44
R01721,2025/11/2,广东省,深圳市,龙岗区,16,1602,160205,22.507093,114.108205,线下-便利店,家乐福,饮料,5,159.39,1530.6
R01722,2025/9/30,浙江省,杭州市,萧山区,19,1901,190105,30.278706,120.155706,线上-电商,家乐福,生鲜,1,1202.12,1291.56
R01723,2025/9/30,湖北省,武汉市,汉阳区,20,2001,200103,30.563231,114.39052,线上-电商,盒马鲜生,家居,9,1115.97,1599.5
R01724,2025/11/24,江苏省,南京市,鼓楼区,17,1701,170101,32.008929,118.762248,线下-专卖店,家乐福,生鲜,9,532.79,1150.86
R01725,2025/11/2,广东省,广州市,番禺区,16,1601,160105,23.113539,113.291193,线下-便利店,盒马鲜生,饮料,3,819.39,71.75
R01726,2025/11/30,湖北省,武汉市,汉阳区,20,2001,200103,30.669627,114.268678,线上-即时零售,大润发,日用品,4,1566.27,1365.83
R01727,2025/10/25,山东省,济南市,历下区,15,1501,150101,36.703822,117.08503,线下-大卖场,大润发,家居,2,804.79,836.92
R01728,2025/11/29,重庆市,重庆市,渝中区,23,2301,230101,29.408872,106.692505,线下-专卖店,沃尔玛,饮料,8,444.39,722.14
R01729,2025/10/22,河南省,郑州市,管城回族区,18,1801,180104,34.74656,113.661103,线下-便利店,家乐福,生鲜,7,707.16,1236.79
R01730,2025/12/1,广东省,深圳市,宝安区,16,1602,160204,22.510004,114.083662,线下-便利店,盒马鲜生,家居,5,1066.79,1096.77
R01731,2025/11/29,天津市,天津市,河东区,14,1401,140104,39.085095,117.172165,线上-即时零售,大润发,家居,3,534.54,1195.53
R01732,2025/11/6,浙江省,杭州市,上城区,19,1901,190103,30.334093,120.087059,线上-电商,沃尔玛,饮料,6,941.31,0.0
R01733,2025/10/18,广东省,深圳市,南山区,16,1602,160201,22.626349,114.356328,线下-大卖场,沃尔玛,日用品,3,1343.91,1025.82
R01734,2025/9/6,河南省,郑州市,郑东新区,18,1801,180105,34.64139,113.555364,线下-便利店,盒马鲜生,日用品,3,849.97,72.38
R01735,2025/9/14,广东省,深圳市,龙岗区,16,1602,160205,22.709899,113.913812,线下-大卖场,盒马鲜生,日用品,4,806.37,1387.64
R01736,2025/11/6,福建省,厦门市,同安区,21,2101,210105,24.356787,118.071798,线下-大卖场,大润发,生鲜,6,373.48,1378.25
R01737,2025/10/15,广东省,广州市,白云区,16,1601,160104,23.115901,113.374257,线下-专卖店,沃尔玛,饮料,5,1392.91,1729.35
R01738,2025/10/9,福建省,厦门市,湖里区,21,2101,210102,24.520008,118.016013,线上-电商,沃尔玛,日用品,4,362.53,908.07
R01739,2025/11/10,山东省,济南市,槐荫区,15,1501,150103,36.675277,117.145756,线上-即时零售,盒马鲜生,日用品,3,495.26,694.3
R01740,2025/10/25,湖北省,武汉市,武昌区,20,2001,200101,30.615488,114.289916,线下-大卖场,家乐福,生鲜,4,1096.35,190.81
R01741,2025/9/30,上海市,上海市,黄浦区,11,1101,110105,31.260881,121.673433,线下-大卖场,家乐福,家居,2,606.17,1372.28
R01742,2025/11/18,山东省,济南市,槐荫区,15,1501,150103,36.654006,117.149356,线下-便利店,沃尔玛,家居,5,2200.81,1097.35
R01743,2025/10/8,重庆市,重庆市,江北区,23,2301,230102,29.570145,106.760164,线上-电商,盒马鲜生,零食,6,1643.42,1163.18
R01744,2025/11/10,天津市,天津市,河西区,14,1401,140102,39.069759,117.236871,线上-电商,大润发,日用品,4,560.26,1732.32
R01745,2025/9/10,四川省,成都市,高新区,13,1301,130105,30.583642,104.12503,线下-大卖场,沃尔玛,生鲜,2,1146.63,325.13
R01746,2025/10/30,上海市,上海市,浦东新区,11,1101,110101,31.089916,121.659945,线上-电商,盒马鲜生,生鲜,4,2014.25,872.5
R01747,2025/10/3,上海市,上海市,静安区,11,1101,110104,31.269961,121.515246,线下-便利店,沃尔玛,饮料,4,1048.14,1312.51
R01748,2025/10/8,广东省,深圳市,宝安区,16,1602,160204,22.66209,114.070874,线上-即时零售,大润发,饮料,2,1347.41,1442.82
R01749,2025/12/5,广东省,广州市,越秀区,16,1601,160102,23.154581,113.153982,线下-大卖场,盒马鲜生,日用品,5,1952.04,1358.17
R01750,2025/10/10,陕西省,西安市,雁塔区,24,2401,240101,34.357418,108.968346,线上-即时零售,大润发,生鲜,5,1282.34,5.03
R01751,2025/9/30,陕西省,西安市,长安区,24,2401,240105,34.300642,108.930709,线下-大卖场,沃尔玛,生鲜,3,806.87,599.49
R01752,2025/11/30,广东省,深圳市,龙岗区,16,1602,160205,22.476325,114.051517,线下-专卖店,沃尔玛,日用品,5,419.56,1013.2
R01753,2025/12/10,广东省,深圳市,罗湖区,16,1602,160203,22.538972,114.072026,线上-即时零售,沃尔玛,家居,4,853.27,695.72
R01754,2025/11/2,上海市,上海市,闵行区,11,1101,110102,31.259084,121.561089,线下-便利店,盒马鲜生,零食,4,629.08,638.84
R01755,2025/9/23,辽宁省,沈阳市,铁西区,22,2201,220105,41.862791,123.455886,线下-专卖店,大润发,生鲜,3,836.55,1336.24
R01756,2025/11/7,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.592539,114.337153,线下-大卖场,家乐福,家居,8,0.0,750.81
R01757,2025/9/20,浙江省,杭州市,滨江区,19,1901,190104,30.25222,120.123107,线下-专卖店,沃尔玛,饮料,3,968.68,233.04
R01758,2025/9/14,福建省,厦门市,湖里区,21,2101,210102,24.351177,118.043506,线下-便利店,大润发,日用品,2,1349.34,1697.37
R01759,2025/9/10,浙江省,杭州市,上城区,19,1901,190103,30.252336,120.199644,线上-电商,盒马鲜生,日用品,5,860.03,1512.38
R01760,2025/9/22,江苏省,南京市,鼓楼区,17,1701,170101,32.08888,118.730827,线下-大卖场,盒马鲜生,日用品,7,917.53,373.17
R01761,2025/12/7,陕西省,西安市,未央区,24,2401,240104,34.333772,109.06261,线上-电商,大润发,零食,5,39.57,944.37
R01762,2025/11/18,重庆市,重庆市,南岸区,23,2301,230103,29.538887,106.46967,线下-大卖场,大润发,饮料,7,1053.88,734.95
R01763,2025/12/11,福建省,厦门市,湖里区,21,2101,210102,24.439694,118.130358,线下-便利店,盒马鲜生,零食,5,1316.13,1713.09
R01764,2025/10/2,广东省,广州市,海珠区,16,1601,160103,23.112414,113.278122,线下-大卖场,盒马鲜生,家居,7,369.28,720.82
R01765,2025/9/19,广东省,深圳市,宝安区,16,1602,160204,22.598421,114.196593,线上-即时零售,家乐福,家居,4,1315.78,680.43
R01766,2025/11/10,陕西省,西安市,碑林区,24,2401,240102,34.379282,108.876145,线下-大卖场,家乐福,家居,5,91.87,765.22
R01767,2025/11/20,天津市,天津市,和平区,14,1401,140101,39.104237,117.028676,线上-电商,盒马鲜生,生鲜,5,432.17,1220.81
R01768,2025/11/14,广东省,深圳市,福田区,16,1602,160202,22.531689,114.060622,线上-电商,家乐福,家居,5,1059.33,1251.16
R01769,2025/12/6,湖北省,武汉市,武昌区,20,2001,200101,30.626819,114.309883,线下-专卖店,大润发,生鲜,6,1373.15,1194.83
R01770,2025/10/24,广东省,深圳市,龙岗区,16,1602,160205,22.56097,114.025811,线下-便利店,盒马鲜生,饮料,2,637.23,883.29
R01771,2025/11/27,北京市,北京市,东城区,12,1201,120104,39.91395,116.271431,线下-大卖场,大润发,日用品,6,1393.69,197.8
R01772,2025/12/9,重庆市,重庆市,九龙坡区,23,2301,230105,29.565162,106.619881,线下-便利店,大润发,生鲜,5,158.48,1184.13
R01773,2025/10/18,河南省,郑州市,管城回族区,18,1801,180104,34.825669,113.549437,线下-便利店,大润发,饮料,5,1232.28,45.66
R01774,2025/9/2,重庆市,重庆市,南岸区,23,2301,230103,29.535347,106.571126,线上-电商,沃尔玛,日用品,6,969.34,1286.78
R01775,2025/11/28,四川省,成都市,成华区,13,1301,130104,30.55267,104.057897,线上-电商,大润发,零食,7,790.61,800.53
R01776,2025/9/19,广东省,深圳市,南山区,16,1602,160201,22.506365,114.029486,线下-大卖场,大润发,日用品,6,216.02,954.59
R01777,2025/10/21,辽宁省,沈阳市,大东区,22,2201,220104,41.817684,123.512598,线下-大卖场,家乐福,日用品,4,497.96,1199.98
R01778,2025/10/19,江苏省,南京市,雨花台区,17,1701,170105,32.037982,118.815815,线上-即时零售,家乐福,生鲜,5,1108.84,1709.27
R01779,2025/10/12,福建省,厦门市,思明区,21,2101,210101,24.493012,118.160214,线下-大卖场,大润发,饮料,6,936.21,1718.13
R01780,2025/10/15,辽宁省,沈阳市,铁西区,22,2201,220105,41.844779,123.600752,线下-便利店,大润发,家居,8,1271.18,275.66
R01781,2025/10/29,四川省,成都市,锦江区,13,1301,130101,30.593305,104.075674,线下-便利店,盒马鲜生,家居,4,790.59,1017.42
R01782,2025/12/7,河南省,郑州市,管城回族区,18,1801,180104,34.812766,113.657435,线上-电商,沃尔玛,零食,6,909.13,1175.85
R01783,2025/10/6,四川省,成都市,成华区,13,1301,130104,30.464151,104.149827,线下-便利店,大润发,生鲜,1,1297.52,967.39
R01784,2025/12/15,浙江省,杭州市,上城区,19,1901,190103,30.237264,120.174926,线下-便利店,家乐福,零食,3,710.78,932.57
R01785,2025/11/10,山东省,济南市,市中区,15,1501,150102,36.660886,117.116123,线下-大卖场,家乐福,生鲜,5,742.66,1704.44
R01786,2025/10/5,山东省,济南市,市中区,15,1501,150102,36.672941,117.216731,线上-电商,大润发,家居,3,1394.55,0.0
R01787,2025/11/9,广东省,深圳市,龙岗区,16,1602,160205,22.408826,114.039082,线上-电商,盒马鲜生,家居,5,851.01,1639.17
R01788,2025/12/7,广东省,广州市,番禺区,16,1601,160105,23.145552,113.233496,线上-即时零售,大润发,饮料,3,1107.35,1282.44
R01789,2025/10/18,四川省,成都市,高新区,13,1301,130105,30.589143,104.073071,线上-电商,家乐福,家居,2,450.58,1040.79
R01790,2025/10/11,广东省,广州市,海珠区,16,1601,160103,23.12579,113.204492,线下-大卖场,大润发,日用品,4,997.29,2523.56
R01791,2025/11/18,广东省,深圳市,南山区,16,1602,160201,22.792969,114.08284,线下-大卖场,盒马鲜生,饮料,1,831.22,0.0
R01792,2025/11/9,四川省,成都市,武侯区,13,1301,130103,30.638309,104.042758,线下-大卖场,沃尔玛,家居,1,1196.13,1186.44
R01793,2025/10/13,广东省,深圳市,福田区,16,1602,160202,22.330811,113.979193,线下-专卖店,盒马鲜生,家居,3,247.23,1312.59
R01794,2025/11/8,浙江省,杭州市,上城区,19,1901,190103,30.231485,120.165037,线下-大卖场,盒马鲜生,家居,4,1238.13,436.14
R01795,2025/10/11,广东省,深圳市,罗湖区,16,1602,160203,22.580132,114.064751,线下-便利店,沃尔玛,生鲜,5,496.55,316.56
R01796,2025/9/13,四川省,成都市,高新区,13,1301,130105,30.653689,104.299145,线下-大卖场,盒马鲜生,饮料,4,765.54,0.0
R01797,2025/9/11,上海市,上海市,闵行区,11,1101,110102,31.237445,121.515344,线下-大卖场,盒马鲜生,家居,8,369.78,717.8
R01798,2025/10/5,上海市,上海市,黄浦区,11,1101,110105,31.240268,121.507552,线下-便利店,沃尔玛,生鲜,3,15.27,448.72
R01799,2025/10/27,湖北省,武汉市,洪山区,20,2001,200104,30.748488,114.349761,线下-大卖场,家乐福,饮料,5,334.42,838.26
R01800,2025/11/22,浙江省,杭州市,滨江区,19,1901,190104,30.278787,120.150318,线下-大卖场,大润发,日用品,1,1424.43,1039.47
R01801,2025/10/22,辽宁省,沈阳市,铁西区,22,2201,220105,41.833271,123.528938,线上-电商,盒马鲜生,零食,2,1057.03,1087.86
R01802,2025/12/3,辽宁省,沈阳市,铁西区,22,2201,220105,41.795166,123.293051,线上-电商,家乐福,生鲜,2,586.61,1336.12
R01803,2025/9/1,广东省,广州市,海珠区,16,1601,160103,23.094542,113.267518,线下-大卖场,盒马鲜生,家居,6,1285.04,1960.63
R01804,2025/12/12,北京市,北京市,东城区,12,1201,120104,39.700045,116.322006,线下-便利店,沃尔玛,零食,7,1529.44,752.83
R01805,2025/11/19,上海市,上海市,闵行区,11,1101,110102,31.276608,121.511941,线下-专卖店,家乐福,零食,7,1001.35,479.15
R01806,2025/10/24,四川省,成都市,青羊区,13,1301,130102,30.643061,103.957394,线下-大卖场,家乐福,零食,3,327.13,686.32
R01807,2025/11/21,浙江省,杭州市,拱墅区,19,1901,190102,30.250555,120.150775,线上-电商,沃尔玛,零食,5,1093.01,272.68
R01808,2025/10/24,福建省,厦门市,集美区,21,2101,210103,24.403729,118.020696,线下-专卖店,大润发,饮料,3,903.31,0.0
R01809,2025/10/20,山东省,济南市,天桥区,15,1501,150104,36.581622,117.064645,线下-便利店,家乐福,饮料,3,335.72,861.12
R01810,2025/10/28,辽宁省,沈阳市,皇姑区,22,2201,220103,41.749234,123.343802,线下-大卖场,沃尔玛,生鲜,5,1431.08,802.57
R01811,2025/9/18,北京市,北京市,海淀区,12,1201,120102,39.880226,116.448883,线上-即时零售,大润发,零食,4,1265.35,0.0
R01812,2025/9/13,四川省,成都市,锦江区,13,1301,130101,30.703563,104.104481,线下-专卖店,大润发,日用品,2,446.98,1470.08
R01813,2025/11/6,广东省,深圳市,南山区,16,1602,160201,22.535944,114.109236,线上-即时零售,家乐福,零食,5,92.5,843.99
R01814,2025/11/18,浙江省,杭州市,萧山区,19,1901,190105,30.281762,120.326189,线上-即时零售,沃尔玛,饮料,3,499.43,733.4
R01815,2025/11/13,天津市,天津市,南开区,14,1401,140103,39.116083,117.357042,线下-便利店,沃尔玛,饮料,3,1155.95,1698.53
R01816,2025/10/4,浙江省,杭州市,拱墅区,19,1901,190102,30.254633,120.174045,线下-专卖店,盒马鲜生,零食,2,1300.69,933.17
R01817,2025/10/23,上海市,上海市,静安区,11,1101,110104,31.419336,121.480232,线下-专卖店,家乐福,饮料,3,489.98,1013.22
R01818,2025/9/23,上海市,上海市,浦东新区,11,1101,110101,31.315787,121.393695,线上-即时零售,盒马鲜生,日用品,5,412.67,808.45
R01819,2025/10/3,重庆市,重庆市,南岸区,23,2301,230103,29.614379,106.566538,线下-便利店,大润发,家居,5,1320.17,962.92
R01820,2025/10/27,北京市,北京市,东城区,12,1201,120104,39.9071,116.387631,线下-便利店,盒马鲜生,生鲜,7,263.08,549.28
R01821,2025/9/2,四川省,成都市,武侯区,13,1301,130103,30.583008,104.12184,线下-便利店,沃尔玛,零食,5,1063.86,435.13
R01822,2025/10/20,浙江省,杭州市,拱墅区,19,1901,190102,30.303609,120.13479,线上-即时零售,盒马鲜生,家居,5,677.93,750.18
R01823,2025/10/8,福建省,厦门市,同安区,21,2101,210105,24.449284,118.150242,线上-即时零售,大润发,生鲜,2,452.41,119.39
R01824,2025/11/6,辽宁省,沈阳市,沈河区,22,2201,220102,41.813744,123.554391,线下-专卖店,家乐福,饮料,5,1621.65,1116.75
R01825,2025/11/17,四川省,成都市,武侯区,13,1301,130103,30.585963,104.045141,线上-电商,沃尔玛,生鲜,4,1319.84,100.85
R01826,2025/10/16,天津市,天津市,和平区,14,1401,140101,39.191147,117.123772,线上-即时零售,家乐福,饮料,2,823.68,279.58
R01827,2025/11/4,湖北省,武汉市,汉阳区,20,2001,200103,30.673869,114.276753,线上-电商,盒马鲜生,饮料,7,1196.95,968.83
R01828,2025/10/18,重庆市,重庆市,江北区,23,2301,230102,29.399843,106.559792,线下-便利店,沃尔玛,饮料,2,129.18,1550.05
R01829,2025/9/1,四川省,成都市,高新区,13,1301,130105,30.543641,104.034493,线下-便利店,沃尔玛,日用品,6,959.49,1241.48
R01830,2025/11/5,广东省,广州市,番禺区,16,1601,160105,23.085554,113.279052,线上-电商,沃尔玛,家居,5,1023.59,1220.88
R01831,2025/11/25,江苏省,南京市,秦淮区,17,1701,170104,32.028337,118.913208,线下-便利店,家乐福,生鲜,4,754.1,454.15
